id_rank,CREDIT_FLAG,PROVINCE,SEX,AGE,occupation,mobile_fixed_days,adr_stability_days,consume_steady_byxs_1y,use_mobile_2_cnt_1y,activity_area_stability,last_1y_total_active_biz_cnt,have_car_flag,have_fang_flag,last_6m_avg_asset_total,last_3m_avg_asset_total,last_1m_avg_asset_total,last_1y_avg_asset_total,tot_pay_amt_6m,tot_pay_amt_3m,tot_pay_amt_1m,ebill_pay_amt_6m,ebill_pay_amt_3m,ebill_pay_amt_1m,avg_puc_sdm_last_1y,xfdc_index,pre_1y_pay_cnt,pre_1y_pay_amount,auth_fin_last_1m_cnt,auth_fin_last_3m_cnt,auth_fin_last_6m_cnt,credit_pay_amt_1m,credit_pay_amt_3m,credit_pay_amt_6m,credit_pay_amt_1y,credit_pay_months_1y,credit_total_pay_months,credit_duration,positive_biz_cnt_1y,ovd_order_cnt_1m,ovd_order_amt_1m,ovd_order_cnt_3m,ovd_order_amt_3m,ovd_order_cnt_6m,ovd_order_amt_6m,ovd_order_cnt_12m,ovd_order_amt_12m,ovd_order_c0t_3m_m1_status,ovd_order_c0t_6m_m1_status,ovd_order_c0t_12m_m1_status,ovd_order_c0t_12m_m3_status,ovd_order_c0t_12m_m6_status,ovd_order_c0t_21_m3_status,ovd_order_c0t_21_m6_status,ovd_order_c0t_51_m3_status,ovd_order_c0t_51_m6_status,relevant_stability,sns_pii
19668,1,0,1,2,3,9,10,6,1,4,6,1,1,3,4,5,3,6,6,8,9,10,11,1,10,3,4,1,1,2,1,1,1,1,1,3,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,4
2386,1,4,0,2,1,10,10,3,2,4,5,1,1,3,2,2,6,3,4,4,6,7,6,1,2,4,4,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6
3629,1,4,0,1,0,7,4,9,1,3,8,0,0,6,6,7,6,7,8,4,4,3,4,4,3,2,2,1,3,4,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,5
23834,0,5,0,2,0,6,7,10,1,4,7,1,1,2,1,1,4,3,4,5,5,6,6,1,6,8,7,1,1,1,1,1,1,1,1,3,1,1,2,2,4,3,7,5,7,5,1,1,1,1,0,1,0,1,0,9,3
24405,0,4,0,2,1,2,4,8,2,3,6,1,1,3,4,4,4,3,5,5,3,4,5,1,3,8,6,1,2,2,3,4,4,4,7,8,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,5
24438,0,6,0,2,1,3,4,9,1,2,8,1,1,5,3,1,5,7,4,1,9,6,1,1,6,9,8,1,1,3,1,1,2,2,3,4,9,1,6,7,7,7,7,7,7,7,1,1,1,0,0,0,0,0,0,5,9
25010,0,6,0,1,4,4,8,2,1,2,9,0,0,3,4,4,4,10,10,13,10,11,13,1,9,10,10,1,2,3,3,3,3,3,9,7,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,9
11280,1,0,1,1,4,4,6,7,3,7,9,1,0,5,6,6,5,8,8,8,4,3,2,1,8,8,7,1,3,3,4,4,3,3,6,4,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,7
12989,1,0,1,2,0,7,7,10,2,10,9,1,1,10,11,12,9,5,2,3,5,4,5,1,6,6,4,2,3,3,2,2,2,2,4,10,10,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,7
13695,1,0,0,1,3,7,7,7,2,6,10,1,1,9,9,9,9,8,8,9,8,9,10,2,7,4,10,1,1,1,9,5,7,6,8,7,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,8
13751,1,0,1,2,0,4,4,7,2,4,7,0,1,9,6,5,11,6,7,7,7,6,6,1,6,7,6,1,1,1,1,4,6,8,8,6,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,4
14024,1,0,1,1,4,3,4,9,3,6,6,0,0,4,4,5,3,5,6,7,6,8,9,1,2,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,4
14161,1,0,1,2,5,8,8,7,2,2,4,1,1,3,3,3,4,4,4,5,7,8,8,1,3,5,5,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2
17960,1,0,0,2,1,5,2,10,3,3,6,0,1,4,5,4,4,3,4,3,4,5,5,1,9,3,2,1,1,3,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
18110,1,0,0,2,0,3,2,10,2,3,8,0,1,8,8,4,7,8,9,11,2,2,3,1,10,4,5,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,2
18592,1,0,1,1,4,7,5,7,1,3,10,0,0,6,7,8,6,2,3,4,3,4,6,2,6,8,6,2,3,3,1,1,1,2,1,4,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,6
19584,1,0,0,1,0,2,1,8,2,1,5,0,0,9,9,9,9,6,7,8,3,3,5,1,10,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,7
357,1,4,0,1,0,9,5,8,2,3,5,0,0,3,2,1,2,5,4,4,6,3,1,1,7,6,6,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
1503,1,1,0,1,0,3,2,7,1,2,6,0,0,3,4,2,3,3,2,2,2,3,3,1,9,2,3,2,2,2,1,3,3,2,2,3,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4
22413,0,6,0,1,0,2,8,5,2,2,7,1,1,4,4,3,4,9,10,9,9,10,9,1,10,6,7,3,5,5,4,4,4,4,9,6,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,7
22432,0,6,1,1,1,4,3,4,2,6,8,0,0,3,3,3,4,3,3,5,4,3,5,1,3,10,8,1,1,1,4,3,3,3,9,6,3,1,1,1,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,9,5
4136,1,5,0,1,1,3,2,3,1,2,4,0,0,2,1,1,2,3,4,5,3,3,4,1,2,9,5,1,1,1,4,3,3,3,7,5,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
23846,0,5,0,4,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
4927,1,6,0,2,2,5,7,8,1,4,6,0,1,2,2,2,2,8,8,8,7,5,5,1,6,10,9,1,1,1,2,2,3,2,7,7,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,6
5356,1,4,0,2,0,9,2,3,2,3,6,1,1,2,2,3,2,10,10,12,10,10,11,1,8,6,7,2,3,3,5,7,7,7,10,6,5,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4
5917,1,0,0,2,7,10,7,6,1,6,7,1,1,9,8,9,9,8,7,8,9,10,9,1,9,5,7,1,1,1,8,6,5,5,6,5,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
6603,1,0,0,4,0,4,1,10,2,1,7,0,1,13,14,15,15,2,2,2,2,2,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
8544,1,0,0,4,1,10,10,2,1,3,5,1,1,3,3,1,4,5,3,4,9,6,7,1,6,3,4,1,1,2,3,4,5,6,10,10,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,5
8906,1,0,1,2,0,3,10,5,2,4,8,1,1,3,4,4,4,5,6,6,9,9,9,1,3,1,1,1,1,1,1,2,2,2,2,3,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6
9728,1,0,0,4,2,7,9,10,1,4,3,1,1,2,2,3,3,6,8,4,3,4,8,1,5,1,1,1,2,2,1,2,2,2,5,9,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2
12424,1,0,1,2,0,4,7,7,2,2,3,1,1,2,3,3,3,3,3,3,6,6,4,1,9,10,9,1,1,3,1,1,1,1,1,1,10,1,1,1,1,1,3,2,3,2,1,1,1,1,0,1,0,1,0,2,1
14034,1,0,0,2,0,3,5,8,1,4,6,1,1,4,5,2,4,7,6,7,4,4,6,3,10,5,7,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,7
14126,1,0,1,1,4,9,6,3,1,4,8,1,0,7,6,6,8,7,8,8,8,9,9,1,10,9,10,2,2,3,4,4,6,6,10,9,6,3,1,1,1,1,1,1,2,9,0,0,1,0,0,0,0,0,0,9,8
14447,1,0,1,1,0,9,5,10,1,3,10,1,0,15,15,15,15,9,8,8,10,10,10,1,7,10,9,2,2,2,10,10,9,7,10,7,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,7
14556,1,0,0,2,5,3,10,3,1,4,9,1,1,8,8,4,8,5,6,5,9,10,9,2,6,3,3,1,1,1,4,4,4,4,8,10,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,7
16864,1,0,1,1,4,4,2,10,2,3,9,1,0,9,9,9,9,7,5,7,7,6,5,1,9,5,6,1,3,3,1,2,3,3,7,5,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,6
17521,1,0,1,3,0,8,4,10,1,2,4,0,1,7,7,8,6,10,14,15,9,9,9,1,8,10,10,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,7
21650,0,1,0,2,0,2,6,3,2,4,6,1,1,2,2,2,3,15,15,12,9,7,7,4,10,3,8,2,3,3,1,1,1,1,1,4,8,1,1,1,1,1,2,3,2,3,0,1,1,0,0,0,0,0,0,7,8
22846,0,5,0,1,0,3,7,9,1,2,5,1,1,2,2,3,5,2,3,4,4,5,7,1,2,4,3,1,2,2,1,1,1,2,2,3,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,2
23469,0,4,1,1,0,2,1,1,2,1,4,0,0,1,1,1,1,2,2,4,2,3,6,1,7,3,4,2,2,2,3,2,2,2,3,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2
23555,0,4,0,1,0,2,2,6,1,2,8,0,0,2,3,3,3,2,3,3,2,2,3,1,2,2,2,1,3,3,3,2,2,2,3,4,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,5
23829,0,5,1,3,0,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,1
23892,0,4,0,2,0,1,1,1,2,1,2,0,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
24952,0,6,0,1,0,9,7,7,1,4,7,1,1,2,2,1,2,4,2,4,5,2,5,1,7,6,7,3,3,4,1,1,2,2,2,5,9,1,2,2,4,3,4,4,4,4,1,1,1,1,0,1,0,1,0,3,9
25161,0,6,0,2,0,2,2,7,2,2,7,0,1,2,2,2,3,10,10,11,6,7,9,1,8,10,10,3,4,4,1,1,2,2,5,7,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
25253,0,6,1,2,0,2,4,5,2,4,7,0,1,2,2,3,2,3,4,2,2,2,1,3,6,4,3,1,2,2,1,1,1,1,1,2,5,1,1,1,1,1,3,11,4,14,0,0,1,1,0,1,0,1,0,8,4
6239,1,0,1,1,0,10,8,6,2,3,10,0,1,5,6,6,6,2,4,5,5,6,8,2,10,9,10,1,1,1,3,4,4,4,10,9,7,1,1,1,2,2,3,2,3,2,1,1,1,0,0,0,0,0,0,5,6
6347,1,0,1,2,0,10,10,2,2,2,10,1,1,4,4,4,6,8,8,8,9,9,9,4,5,10,9,1,2,3,4,4,4,4,10,10,10,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,7
6359,1,0,1,2,0,1,1,10,1,1,5,0,1,9,9,9,9,4,3,1,2,1,1,1,9,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
7619,1,0,0,3,1,7,7,6,2,2,2,1,1,2,2,2,2,2,2,3,5,4,5,1,7,2,2,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
10329,1,0,1,1,1,9,8,3,1,3,7,1,1,8,8,8,9,5,5,4,9,8,7,3,8,5,5,1,1,2,4,4,4,5,10,10,8,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,6
11415,1,0,0,2,0,10,10,2,2,3,10,1,1,4,4,2,5,6,7,8,6,7,8,1,8,8,9,1,2,3,9,9,9,9,10,9,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
12731,1,0,0,1,0,5,3,9,2,3,6,1,0,2,2,2,2,2,3,2,3,4,4,1,2,4,3,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,2
13718,1,0,0,1,0,6,2,2,1,3,9,1,0,7,8,8,6,9,8,9,10,8,9,6,5,8,9,1,3,3,10,10,10,10,10,8,6,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,7
16843,1,0,0,1,0,8,5,5,1,3,9,1,1,6,5,3,6,5,7,6,5,6,5,2,6,6,7,1,2,2,3,4,4,4,9,6,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,8
563,1,6,0,3,0,3,1,4,2,1,2,0,0,1,1,1,1,2,2,3,3,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
1660,1,1,1,2,0,10,9,6,1,5,6,1,1,15,15,15,15,9,9,8,6,6,6,1,9,3,4,1,1,1,8,5,4,4,5,6,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,9
2178,1,1,0,1,1,2,7,8,2,4,9,0,1,7,7,8,8,9,9,11,8,8,9,3,4,7,9,1,2,2,8,4,4,3,2,2,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,8
21862,0,1,0,1,3,9,7,2,2,10,8,1,1,6,5,5,7,7,7,7,9,9,10,1,10,10,10,1,2,3,1,1,1,1,1,2,5,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,7
3068,1,6,1,1,0,7,10,2,1,6,10,1,1,7,7,5,7,11,10,12,11,11,10,4,8,8,10,1,2,3,8,8,7,6,10,9,6,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,9
22936,0,5,0,1,0,10,1,9,2,1,7,0,0,5,6,7,5,6,7,9,2,2,2,1,2,3,2,1,3,3,1,2,2,2,1,3,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,5
24218,0,4,0,2,1,2,2,9,3,2,6,0,0,4,4,5,4,8,9,10,4,4,6,5,3,5,4,1,1,1,3,3,3,2,5,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,8
24710,0,6,0,1,0,4,3,6,1,2,6,1,0,2,1,1,2,2,3,4,4,4,4,1,9,5,9,2,4,4,1,2,2,2,5,4,3,1,2,2,4,4,4,4,4,4,1,1,1,0,0,0,0,0,0,3,6
24989,0,6,1,2,0,4,3,10,1,2,7,0,1,8,8,7,3,6,7,8,9,10,10,1,4,4,3,2,3,3,3,3,2,2,3,3,2,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,3
7150,1,0,1,2,0,10,5,8,1,3,6,0,1,8,8,9,8,5,5,4,6,8,4,1,3,2,3,1,2,3,1,1,1,1,1,3,9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,2
8145,1,0,0,1,0,4,3,10,1,2,6,0,0,9,6,5,9,6,4,6,5,3,3,3,6,6,6,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,5
10158,1,0,0,2,0,2,2,8,2,4,6,0,0,4,4,2,3,6,4,3,6,6,4,1,10,7,9,1,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,2
12075,1,0,0,2,0,10,8,4,1,2,8,1,1,4,4,2,4,9,9,10,11,10,10,1,10,6,8,1,1,3,1,1,1,2,2,4,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,8
12323,1,0,0,1,0,5,3,8,2,4,5,0,0,3,4,5,3,4,5,4,3,3,5,1,2,6,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,2
13322,1,0,0,2,1,10,2,7,2,4,9,0,1,7,8,8,8,8,9,8,9,10,10,4,10,4,5,1,1,1,5,4,4,4,8,6,8,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
14119,1,0,0,2,7,10,8,8,1,3,9,0,1,8,9,9,9,13,15,13,3,2,1,1,8,4,7,1,1,1,3,2,3,4,9,9,9,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,9
14230,1,0,0,2,3,9,8,2,2,3,6,1,1,3,3,4,3,7,7,7,10,10,10,1,9,6,7,1,1,2,4,3,2,2,2,3,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,4
17165,1,0,1,2,1,9,5,10,2,4,8,0,1,3,3,4,6,2,2,2,3,3,3,1,4,4,4,1,1,1,1,1,1,1,1,3,9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,4
17215,1,0,0,2,2,8,6,6,3,6,6,0,1,3,3,3,7,6,7,8,5,5,7,1,9,5,6,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,4
20776,0,0,0,2,0,2,1,5,1,1,2,0,0,1,1,1,1,2,2,1,2,2,1,1,8,4,4,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,1
540,1,6,1,1,6,2,7,7,3,2,7,0,0,2,2,2,2,4,4,4,5,4,3,1,3,9,8,4,4,5,4,6,5,5,9,9,5,1,1,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,6,7
1340,1,1,1,1,1,6,6,3,2,3,7,1,0,7,6,6,8,4,4,5,7,7,7,1,5,7,6,2,2,2,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,4
2733,1,3,0,1,0,2,1,1,1,1,3,0,0,2,2,2,2,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,1
22876,0,5,0,2,0,2,1,3,1,1,8,0,1,4,5,3,4,8,8,8,7,6,7,1,10,10,10,4,4,4,1,2,2,2,5,4,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,4
23259,0,4,0,2,3,4,2,5,2,3,5,1,1,2,3,4,2,5,5,6,9,8,8,1,6,5,8,2,3,4,1,3,2,2,2,4,4,1,2,4,2,4,2,4,2,4,1,1,1,0,0,0,0,0,0,6,3
3678,1,4,0,1,1,3,2,9,2,4,4,1,0,2,2,1,2,3,2,3,4,3,5,1,4,3,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,1
6846,1,0,1,2,0,7,4,4,2,4,4,1,1,7,7,7,7,3,3,4,5,5,6,1,10,7,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,1
9680,1,0,1,1,0,10,7,4,1,4,9,1,1,2,2,2,2,5,5,5,8,9,7,4,6,10,10,2,3,3,6,6,4,4,9,9,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4,7
12039,1,0,0,1,0,6,5,7,1,2,2,1,0,1,1,1,1,2,2,2,2,2,2,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,1
15634,1,0,0,2,0,8,9,6,1,3,5,1,1,9,8,8,9,2,2,3,3,3,4,1,10,6,5,2,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,3
16927,1,0,1,1,1,5,4,9,2,4,9,0,0,7,6,6,9,6,4,6,5,7,9,2,6,3,3,1,1,1,4,3,2,2,5,5,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,4
17424,1,0,0,1,0,5,5,5,2,2,3,0,0,1,1,1,2,1,1,1,1,1,1,1,9,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,1
19051,1,0,1,2,1,8,5,4,1,5,6,1,1,15,15,15,15,10,10,10,8,9,10,4,6,4,7,1,1,1,9,10,9,8,10,6,7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,5
19882,1,0,0,2,0,8,1,4,1,1,3,0,1,3,3,3,4,9,9,10,6,7,8,2,1,2,2,1,1,1,4,4,4,4,10,8,8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,7
21489,0,1,0,1,2,6,7,3,3,6,10,1,0,5,4,4,5,5,6,6,8,9,9,2,7,6,8,3,4,4,7,6,6,5,10,7,4,2,1,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,6,9
21525,0,1,0,2,0,6,4,8,1,2,10,1,1,1,1,1,2,7,7,6,5,3,5,3,7,10,10,1,3,3,1,3,3,4,8,7,4,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,7,6
3435,1,4,1,1,1,4,4,8,2,4,10,1,0,8,7,8,8,9,9,9,10,11,5,6,5,7,5,2,2,3,1,1,2,2,5,4,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,6
23386,0,4,0,2,0,2,8,5,4,2,9,0,0,3,3,3,3,4,4,3,2,2,4,1,2,5,4,3,5,5,1,2,2,2,1,4,4,1,1,1,1,1,1,1,2,8,0,0,1,0,0,1,0,1,0,8,6
4696,1,4,0,1,4,5,4,3,1,3,8,0,0,4,2,2,5,6,6,5,7,7,7,1,3,10,8,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,8
24627,0,6,0,2,1,3,10,9,2,2,5,1,1,1,1,1,3,2,1,1,2,1,1,1,10,3,2,1,2,2,1,1,1,1,1,4,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,9
4916,1,6,0,1,0,9,4,6,1,3,5,0,1,7,8,8,7,5,6,5,8,10,9,1,6,2,2,1,2,2,8,6,5,4,10,8,4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
25192,0,6,0,2,0,9,5,2,2,2,10,0,0,5,4,3,6,14,14,11,11,11,10,1,7,10,10,3,4,5,4,5,5,5,10,10,8,2,1,1,1,1,1,1,3,10,0,0,1,0,0,0,0,0,0,9,9
6809,1,0,1,2,1,10,8,4,1,5,8,1,1,6,5,7,6,4,3,4,5,4,6,1,4,10,9,2,2,2,4,5,4,4,9,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,7
8237,1,0,1,2,5,9,9,4,1,5,9,1,1,4,2,3,7,10,11,9,7,7,7,5,5,2,2,1,1,2,10,7,6,6,9,8,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,8
8417,1,0,0,3,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
10700,1,0,0,2,1,1,7,9,2,3,10,1,1,4,2,2,7,4,2,2,3,2,3,1,2,2,2,2,2,3,1,1,1,2,3,4,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,3
11991,1,0,0,2,0,3,1,2,1,1,3,0,1,1,1,1,1,4,4,5,2,2,3,1,8,8,7,2,3,3,4,3,3,3,7,5,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2
12644,1,0,0,2,7,10,1,4,1,1,5,0,1,3,2,3,3,4,4,6,7,5,4,1,1,2,3,2,2,2,1,1,1,1,1,2,6,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,8
12826,1,0,0,1,0,6,10,3,2,4,8,1,1,3,2,2,3,9,9,9,7,8,9,1,9,6,5,1,1,3,4,4,6,6,10,9,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,8
13256,1,0,0,1,1,2,8,4,4,10,10,1,0,9,9,9,9,15,15,15,15,15,15,1,9,9,9,1,1,1,10,10,10,10,10,9,10,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,9
13610,1,0,0,1,5,8,5,3,1,3,10,0,0,8,7,8,8,15,15,11,15,15,3,1,3,7,5,2,3,3,10,10,10,9,10,10,7,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,9
16831,1,0,0,1,0,4,1,3,2,1,7,0,0,8,8,9,7,7,7,8,6,6,5,1,10,4,5,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9,4
16872,1,0,1,1,1,2,4,5,2,4,6,1,0,2,2,3,2,5,6,6,8,9,9,1,2,8,5,1,1,1,1,1,1,1,1,2,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,2
17750,1,0,0,2,0,3,9,10,2,2,4,1,1,2,1,1,2,2,3,3,4,5,5,1,5,8,7,2,2,2,1,1,1,1,1,1,9,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,1
18170,1,0,0,2,0,2,1,10,1,1,5,0,1,2,2,2,2,5,7,9,2,2,2,1,4,2,2,2,3,3,4,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,6,2
18673,1,0,0,2,2,6,1,3,2,2,8,0,0,9,9,9,9,15,15,15,15,15,15,1,7,3,3,1,1,2,10,10,10,8,7,7,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,6
19701,1,0,0,1,0,3,2,6,2,3,10,0,0,4,4,4,4,5,4,2,2,2,3,1,3,4,3,1,2,3,4,4,4,3,9,6,3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8,8
826,1,1,0,1,0,4,2,7,2,4,7,0,0,3,3,3,2,2,3,3,4,5,3,1,8,3,3,1,2,2,4,4,4,4,7,5,3,1,1,1,1,1,3,2,3,2,0,1,1,0,0,0,0,0,0,2,8
